file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/observer/ObservableImpl.java,behavioral.observer.ObservableImpl,add/1[behavioral.observer.ObserverContract],false,12,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/observer/ObservableImpl.java,behavioral.observer.ObservableImpl,getItem/0,false,28,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/decorator/ComputerImpl.java,structural.decorator.ComputerImpl,"ComputerImpl/2[int,int]",true,8,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/decorator/ComputerImpl.java,structural.decorator.ComputerImpl,getRamSize/0,false,19,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/decorator/ComputerImpl.java,structural.decorator.ComputerImpl,process/0,false,14,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/decorator/ComputerImpl.java,structural.decorator.ComputerImpl,getGraphicMemorySize/0,false,24,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/proxy/DatabaseExecutorProxy.java,structural.proxy.DatabaseExecutorProxy,delete/0,false,20,1,1,0,1,2,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/proxy/DatabaseExecutorProxy.java,structural.proxy.DatabaseExecutorProxy,DatabaseExecutorProxy/1[java.lang.String],true,8,1,2,1,1,2,1,4,0,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,8,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/proxy/DatabaseExecutorProxy.java,structural.proxy.DatabaseExecutorProxy,add/0,false,15,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/singleton/Singleton1.java,creational.singleton.Singleton1,Singleton1/0,true,7,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/singleton/Singleton1.java,creational.singleton.Singleton1,getInstance/0,false,10,1,1,0,1,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5,9,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/proxy/DatabaseExecutorContract.java,structural.proxy.DatabaseExecutorContract,add/0,false,5,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/proxy/DatabaseExecutorContract.java,structural.proxy.DatabaseExecutorContract,delete/0,false,7,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/structural/facade/VegSpecial.java,structural.facade.VegSpecial,getCourse/0,false,5,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/observer/ObservableContract.java,behavioral.observer.ObservableContract,remove/1[behavioral.observer.ObserverContract],false,7,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/observer/ObservableContract.java,behavioral.observer.ObservableContract,notifyObservers/0,false,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/observer/ObservableContract.java,behavioral.observer.ObservableContract,updateItem/1[behavioral.observer.Item],false,11,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/observer/ObservableContract.java,behavioral.observer.ObservableContract,add/1[behavioral.observer.ObserverContract],false,5,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/singleton/Singleton3.java,creational.singleton.Singleton3,getInstance/0,false,10,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/singleton/Singleton3.java,creational.singleton.Singleton3,Singleton3/0,true,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/singleton/Singleton2.java,creational.singleton.Singleton2,Singleton2/0,true,7,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/singleton/Singleton2.java,creational.singleton.Singleton2,getInstance/0,false,10,1,1,0,1,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5,41,0,false
